"date","ht"
2018-04-10 23:57:53,0.000442131409115451
2018-04-10 23:58:56,0.000434451886967112
2018-04-10 23:59:48,0.000447644465005102
2018-04-11 00:00:51,0.000440035216565923
2018-04-11 00:01:55,0.000432376086123225
2018-04-11 00:02:58,0.000424774347116524
2018-04-11 00:04:01,0.000417331720191117
2018-04-11 00:04:43,0.000410097203819326
2018-04-11 00:05:57,0.000403009984598051
2018-04-11 00:06:49,0.000415455954901782
2018-04-11 00:07:52,0.000408222083192461
2018-04-11 00:08:45,0.000415857158182149
2018-04-11 00:09:59,0.000408544520111292
2018-04-11 00:10:51,0.000401589688198992
2018-04-11 00:11:44,0.000394582544221567
2018-04-11 00:12:58,0.000387704132406942
2018-04-11 00:13:50,0.000380940567061383
2018-04-11 00:14:53,0.000374324213808907
2018-04-11 00:15:56,0.000367863724973342
2018-04-11 00:16:49,0.000361471196381007
2018-04-11 00:17:52,0.000372264586874829
2018-04-11 00:18:45,0.000384229140964965
2018-04-11 00:19:48,0.000377517219286075
2018-04-11 00:20:51,0.000370987293579901
2018-04-11 00:21:54,0.000364608496208954
2018-04-11 00:22:47,0.000358338453046187
2018-04-11 00:23:50,0.0003521159842711
2018-04-11 00:24:53,0.000346014297161085
2018-04-11 00:25:56,0.000340071077064813
2018-04-11 00:26:59,0.000334235753579451
2018-04-11 00:27:52,0.000328476147150012
2018-04-11 00:28:55,0.000340189871323484
2018-04-11 00:29:58,0.00033451029202149
2018-04-11 00:30:51,0.000347935610904586
2018-04-11 00:31:54,0.000342062122216048
2018-04-11 00:32:46,0.000336211768590061
2018-04-11 00:33:49,0.000330467370585092
2018-04-11 00:34:52,0.000340278647417089
