"SampleQuantiles","TheoreticalQuantiles"
-0.690916672258507,-0.0680838193734118
0.489416994104228,0.0422377653302409
0.598251787000403,0.055918627215634
-0.758345924369815,-0.0784791387893743
0.804561191229101,0.0883065213761411
-0.46017880764085,-0.0365405944258908
-0.258245199372358,-0.0138058409735264
0.638545743368771,0.0612767131227875
-0.692391304831368,-0.0682203624341202
0.52528874857731,0.0465758134869534
-2.15569254828078,-3.03813030521459
1.16314578415155,0.176658183614467
0.813687483781053,0.090162795813228
-2.16567830900189,-3.05485123299858
-2.01779606557874,-2.52773076413155
1.17002350712119,0.17886122332755
-2.12141932639359,-2.870081702172
1.37602100808075,0.37243092019862
0.325491712298663,0.0219701885543637
0.294228167138287,0.0186031804394788
1.25219758094774,0.22038604606478
-1.08560583832941,-0.143207236322299
1.04733730336077,0.136434163328082
0.352749373202464,0.0247371599112697
-0.854790887237522,-0.0935290095736676
1.10392510595393,0.154750645196949
-0.91577700382669,-0.105278729716609
0.418622438706223,0.0328689507439528
0.643773816452371,0.0622667835474446
-0.923158996385972,-0.107156240753164
0.894212832124746,0.103781375069006
-0.541797059565378,-0.0465563824602287
-0.343088041917834,-0.0229304574451435
0.730774305440348,0.0765271182411532
-0.808847524573933,-0.0863604497885487
0.593630088089231,0.0554719322206217
-0.0850433346512813,-0.00084038498415795
-0.549431475320203,-0.0476737292928521
0.682344363186814,0.0687773740754923
-0.595708277691911,-0.0547563897384416
2.45799685921473,3.30462689595503
-1.24712833781171,-0.201092971719074
-0.822610636427449,-0.0884283743245785
0.731785503928827,0.0766589115026401
-1.22388462470281,-0.18904260239045
0.805363751203224,0.0886658818297429
-0.444532466689311,-0.0347847255753319
2.30391660573807,2.91158359084082
-0.914894516816679,-0.105097836239317
-1.08073559802386,-0.141706076623069
0.663659088551008,0.0654437805842625
-1.01604031470995,-0.126507877448304
0.201814491312462,0.00938630544360411
0.321414145198431,0.0215129689492057
-2.15175771887469,-3.02555059099007
1.31434473298041,0.271853193914392
-0.184466837623124,-0.00723908699547638
-0.51046464943454,-0.0424864355227187
1.21493174079852,0.199039949997035
-1.12189614544141,-0.152031676992498
0.889892268099064,0.102662477189651
0.433878478867548,0.0349032675151056
-0.938977718202105,-0.109650764359247
1.07761821888336,0.146317538926329
-0.861782148329362,-0.0944609284159096
0.250251451108669,0.0142230995354421
0.700281620896286,0.0714986639811075
-0.933579131102281,-0.108888155759903
0.839555151600712,0.0943194976578332
-0.43919924119131,-0.0341710636240359
-2.23064940855814,-3.26864048811318
-2.10873810109844,-2.81850003079998
1.18981757299991,0.187780600917352
0.552133615956667,0.0505123231469766
1.01312676791968,0.12833677328774
0.391736662239109,0.0294004189311461
0.333867756536598,0.0229065949850493
0.668248001881346,0.0662950342151576
-0.3813118986935,-0.0271999885852899
0.475721949112921,0.0403887391633936
0.203394487841485,0.00949774461848152
-0.31225900896285,-0.0197993543057048
0.475072044597484,0.0403444616522707
-0.363270358948363,-0.0251021707078511
0.20576543631253,0.00973193175728151
0.264852464833472,0.0156305893583339
-0.369892277470742,-0.025926898767986
0.364510747168458,0.0262738417972814
-0.237693438680342,-0.0117514752344382
-0.158547400471449,-0.00508352852046556
0.296855788126175,0.0188559170262449
-0.329370419138573,-0.0213960451312184
0.249253366468631,0.0141051419314666
-0.0759198993404503,-0.000533756778859894
-0.235305740920653,-0.0115395545248706
0.278303197530634,0.0170349727698824
2.50866390543387,3.55563262186005
-1.29799829830766,-0.235889087380867
-0.49290966427315,-0.0401318087756271
0.337962110873386,0.0231820824243331
-1.17040722745843,-0.167395354488144
0.862062674528083,0.0978646042643813
-0.720703038786479,-0.0725460752105847
-2.27725284909735,-3.4112487952862
1.3414445910555,0.303819680780975
-2.24484510616917,-3.30449644715777
1.28552016412433,0.241597649795773
1.2032769584369,0.193271816022088
-1.17657034541082,-0.169670202439359
1.32964379323087,0.291541824729178
-0.919904744049191,-0.106389744154155
-0.0543967526981627,-0.000197141533858562
2.44626262715697,3.28340092842941
-1.37105139617783,-0.383771914454902
0.862904660482394,0.0980686036391354
0.208533006521079,0.00998169066463026
-1.29844769386152,-0.236228740048454
1.26673813712993,0.232162140486858
-1.21574161650486,-0.184237403977119
0.193921978330082,0.0086300419513572
0.980062656745794,0.120118959181553
-1.24586602376454,-0.200390125723524
1.11791151679793,0.161530773582781
-0.644488097596541,-0.0613348763920557
-0.669457949195668,-0.0646140439561771
1.06048679198148,0.141075483056383
-1.09754212409948,-0.14617493032014
0.746277488881885,0.0789685537376248
0.27307766393975,0.016518311739492
-0.865434297467346,-0.095117189494513
0.977251583945268,0.119311733137384
-0.801089400632047,-0.0850307412940132
0.245662309166555,0.0138033057914162
0.598483206905257,0.0559448787730277
-0.844796223169734,-0.091872841636292
0.755511545867534,0.0802814261905953
-0.418411241954308,-0.0320591968945605
-0.372794457821837,-0.0261768334992851
0.664624011623225,0.0656648415227115
-0.703003992634399,-0.0698302705476354
0.476372054624,0.0404755185353365
0.146410844651473,0.00482937535640356
-0.51289068674794,-0.0429455780833106
0.603582592893491,0.0565946861660445
-0.507161248362114,-0.0419870674260868
0.197866694132324,0.00909518879457361
0.349456756764593,0.0245245869759053
-0.512228741377498,-0.0428891370012242
0.463838563774469,0.0389621896569557
-0.286558989910459,-0.0170281619678664
-0.223188691274068,-0.0105776658393014
0.397174338808812,0.0301751657450855
-0.431328878672596,-0.0333630638836749
0.311040315929533,0.0204185973307162
0.0704877121470551,0.000776362520957546
-0.309010186000362,-0.0192952773242903
0.367614177725802,0.0266672552012602
-0.321210407619246,-0.0206192727195088
0.154825733786768,0.00547606403108002
0.213677037327691,0.0106057566110084
-0.313478165943948,-0.0199152501299691
0.295440661762671,0.0187870562115584
-0.203987117257249,-0.00889469010012338
-0.148366848822832,-0.0041245093984831
0.245064108743739,0.0137696780200219
-0.276895581303054,-0.0158466744576849
0.210313001280286,0.010200571388722
-0.0658332127113142,-0.000347287852340776
-0.200432407643324,-0.00859159386376237
0.231130486948507,0.0124876699498292
-0.2194212946558,-0.010050309442409
0.121420756855903,0.00312651266165601
0.14152326718368,0.00451677482345073
-0.208533006521079,-0.00918527646284657
0.196880228890284,0.00899717533158071
-0.152084827530877,-0.00457457833393605
-0.10272868148426,-0.00152564374332891
0.163055520921071,0.00623391354818406
-0.187419758257343,-0.00747638330350152
0.149345063348545,0.00504656905430441
-0.0733975435492481,-0.000497694544185729
-0.142891443108016,-0.00378564906985651
0.158547400471449,0.00580699568558438
-0.155609062644247,-0.00485965213560983
0.0968950674583628,0.00171888943779515
0.0992281062750521,0.00188811862423323
-0.148562480340531,-0.00420422004279974
0.138787707274854,0.00427670779367864
-0.118497488276437,-0.00231913576086994
-0.0747556760796803,-0.0005184937761467
0.116549206513841,0.00279711631515899
-0.137810974299954,-0.00350117067157223
0.109928311527206,0.00247205652264462
-0.0683542164306303,-0.000388298582021601
-0.106035935846026,-0.00164804130074282
0.114017100322828,0.00267946649808068
-0.11888719837323,-0.00232982198542451
0.0735915541351516,0.000917696420060937
0.0702937448783015,0.000771332013881567
-0.110512310111889,-0.00190802464005972
0.101367199452372,0.00201644538959671
-0.0945625559298409,-0.0011597322641702
-0.0497467528741531,-0.000149715989782365
0.0850433346512813,0.00124251340586309
-0.105063095193321,-0.00162626275360549
0.0838782624530603,0.00119864188848064
-0.0607924441196053,-0.000252292668193172
-0.0807719554787148,-0.00070759322376231
0.0844607842213574,0.00122583666019562
-0.0930078347995197,-0.00110687332307776
0.0574973999432475,0.000478192109054645
0.0487781416247777,0.000306057575970517
-0.0854317176267175,-0.000857839975023865
0.074367624252927,0.000942453390869634
-0.0774723573830421,-0.000572293729474235
-0.0296078857560933,-2.67048255936076e-05
0.0602109187914429,0.000545814485205221
-0.0821308671135788,-0.000748728222734183
0.0627310114750315,0.000575114115642176
-0.0495530269194999,-0.000149352479742705
-0.0633126273235687,-0.000299020748962214
0.0607924441196051,0.000555626275407369
-0.0751437391637859,-0.000520847554824234
0.0437420802131748,0.000243975422026889
0.0315436639386749,0.000116874714530395
-0.0681602778477933,-0.000381758151157564
0.0543967526981627,0.000436395026596655
-0.0621494168461802,-0.000278750777274377
0.0036762674253166,7.30760166946902e-06
0.0429674031877813,0.000236838813163491
-0.0654454035197447,-0.000341467525703462
0.0460662706660354,0.000272981179904078
-0.0421927519473245,-8.33660895614137e-05
-0.0466473566726683,-0.000124076109503494
0.0445167834901556,0.000249354840044657
-0.0602109187914429,-0.000242650085128761
0.032318007903128,0.000122143704594312
0.0168341922089266,4.23043144926148e-05
-0.0520716120461747,-0.000168037012402449
0.0394816689273564,0.0002001003169348
-0.0478095761372815,-0.000134041490082081
0.00735258453601456,1.22517875136057e-05
0.0286400387219677,0.000101401623131712
-0.0501342103917692,-0.000154191790069507
0.0328987785682557,0.000128159595092082
-0.0356091915695743,-4.46180675016591e-05
-0.0367708760659911,-5.04074687442348e-05
0.0311564990780455,0.000110743860152556
-0.0456788886484232,-0.00011189001097807
0.0220593438035194,6.01000707911224e-05
0.00832005089530638,1.40997249088068e-05
-0.0404498785161014,-7.31120113363363e-05
0.0265108684001714,9.08321168082517e-05
-0.0390943955056084,-6.36506639606501e-05
0.00619163390928701,9.56829693470347e-06
0.0170277072668682,4.27912933131446e-05
-0.0392880314799266,-6.89182185289391e-05
0.0216722766343167,5.95118944505923e-05
-0.0284464725634623,-2.31157634233206e-05
-0.0267044242273007,-1.99764368131532e-05
0.0195434636864676,4.86575595696129e-05
-0.0369644949309084,-5.10634695457385e-05
0.0141250442915056,2.91027795502862e-05
0.00116092420116418,4.03911768641147e-06
-0.0315436639386749,-3.14297520610597e-05
0.0158666262302968,4.08149887940364e-05
-0.0307693388876141,-2.98588708156103e-05
0.00232184996696079,6.09405225923315e-06
0.00928752504215704,1.77795646774246e-05
-0.0311564990780455,-3.04882989223873e-05
0.0139315379283974,2.73380991071146e-05
-0.0216722766343167,-1.16631017232259e-05
-0.0195434636864675,-7.68296102491698e-06
0.0119965017927142,2.11475002838298e-05
-0.0282529074707797,-2.30672899931642e-05
0.00793306346780015,1.38860172902222e-05
-0.00406324497201488,7.68540323154959e-07
-0.0232205653732167,-1.33453763384528e-05
0.0102550078822688,1.81571371562677e-05
-0.0236076461106564,-1.38446406440584e-05
0.000580462002792599,3.51096649998376e-06
0.00348277886203701,7.26519183681927e-06
-0.0234141053034152,-1.33510552809345e-05
0.0075460772283401,1.24281915952853e-05
-0.0179952922664561,-5.75540638891161e-06
-0.0143185511835233,-2.84527115119285e-06
0.00561116182312485,9.09237924303062e-06
-0.0210916819503771,-1.03180664329606e-05
0.00270882584035456,6.53614648619354e-06
-0.00735258453601442,-1.19683243418232e-07
-0.0178017739477167,-5.5960396252457e-06
0.00445022312719139,7.99959871451793e-06
-0.0187693723530754,-6.34925723049031e-06
-0.00135441167788705,1.90189514511534e-06
-0.000580462002792738,2.91569368827527e-06
-0.0181888112591096,-5.78919802779527e-06
0.00193487444126451,5.59450847301013e-06
-0.0141250442915056,-2.78676513354533e-06
-0.0102550078822688,-1.00121397653162e-06
0.000773949370860702,3.86815414308501e-06
-0.0162536507885353,-4.57234583807226e-06
-0.000193487324606043,3.03868509345589e-06
-0.00793306346780015,-2.55610494658612e-07
-0.0133510219400458,-2.3170664819236e-06
0.000386974656455737,3.49218701451029e-06
-0.0145120586116995,-2.88232973691243e-06
-0.00367626742531674,9.87270420409683e-07
-0.00290231392554752,1.1471254887669e-06
-0.0137380320869506,-2.48678750585889e-06
-0.00116092420116418,2.49532530710316e-06
-0.010835502135895,-1.3274683587239e-06
-0.00832005089530638,-3.26259254690493e-07
-0.00193487444126451,1.62883482087118e-06
-0.0127705104509381,-2.00861280629835e-06
-0.00232184996696079,1.39697127443131e-06
-0.00773957020318697,-2.00540129881432e-07
-0.0100615105753099,-9.47191422637776e-07
-0.00212836216427236,1.51146034575094e-06
-0.0106420036553149,-1.29635074539966e-06
-0.00522418149479261,4.96526563287448e-07
-0.00580465229877925,4.4125053707364e-07
-0.0104485055731884,-1.05878541087139e-06
3.33627443203007,9.13373761717794
-2.84797445400845,-5.97980910197634
1.30250410897952,0.258034882784147
0.904359683907753,0.105388871466284
-1.331519479707,-0.279503049026618
1.37502436723118,0.371408718591817
-1.28950911330485,-0.229100572468223
0.382144341536801,0.0281750535961376
1.18903254047426,0.187388870830201
-1.32870770172481,-0.274190729108455
1.26846647262962,0.233078120694341
-0.757830130137184,-0.0784446980485431
-0.837630036644383,-0.0906219935796634
1.22184127302024,0.202085043971003
-1.24965894528395,-0.202943633194179
0.923158996385972,0.109646679000929
0.365958576066955,0.0264555557378953
-1.05439514190437,-0.134126247469403
1.13580032998771,0.1671118359889
-0.97507052158777,-0.116985708774698
0.282529368980176,0.0174250815269984
0.750117237259423,0.0795849547306692
-1.02254594608282,-0.128092864255523
0.929398968816019,0.11076848943979
-0.512449364882694,-0.0429297260784551
-0.470096078292279,-0.037637291381705
0.821796739487955,0.0915274327731163
-0.870510262602732,-0.0961473030979832
0.588790910827974,0.0548211308306207
0.182695858663016,0.0078434867063186
-0.633808051489148,-0.0598402294588149
0.739647846651469,0.077782695823044
-0.614296093516611,-0.0569595723415126
0.222395293644672,0.0115326089651727
0.43026737317364,0.0342961862136477
-0.626021779320512,-0.058815295289497
0.570024990050917,0.0528063280663876
-0.339396470899893,-0.0225089046036146
-0.270467699661349,-0.0150492518351534
0.482232115146571,0.0413081453316781
-0.531740926692374,-0.0451149298081183
0.370721152931569,0.0271765546169168
0.0943682033651015,0.00160050996074303
-0.37486936644517,-0.0264052212893926
0.440264882528976,0.0359586083981803
-0.383810022656234,-0.0274514455519615
0.171492716984335,0.00692589839026713
0.253846628524465,0.0145726205805921
-0.377984761397321,-0.026775866812083
0.354603149630227,0.0249593594351611
-0.235703597031554,-0.0115545860206517
-0.166585923528504,-0.00580347483008323
0.29281413643976,0.0184691164724437
-0.324063951610878,-0.0209853460908959
0.240281641808488,0.0133049680046439
-0.0547843043937551,-0.000204393626623693
-0.234907922052691,-0.0115166575700276
0.27267601032229,0.0164762447608161
-0.252248369577096,-0.01309387557414
0.133710120041237,0.00390881920503691
0.160899055501324,0.00608476386743305
-0.24147673914675,-0.0120748157610119
0.223188691274068,0.0116845607098811
-0.166782117492297,-0.00582028373645655
-0.114017100322828,-0.00212833757872492
0.188010537720669,0.00817090741343257
-0.214072964562141,-0.00966962655288704
0.165997380077413,0.00643220774023689
-0.0755318135643399,-0.000525303153331013
-0.156980118230618,-0.00495825351782373
0.17836919848005,0.00747705011116688
-0.172474567562641,-0.00617894801708416
0.103117711218038,0.00211146441106101
0.110512310111889,0.0024892706264824
-0.162271264469151,-0.00539011225950873
0.153846706235885,0.00541532726950715
-0.127075375395412,-0.00288129944474001
-0.081354327769051,-0.000723213595445297
0.129026177197862,0.00357409990364913
-0.151106210335335,-0.00441168138975447
0.120836020925572,0.00307103585934833
-0.070099780254195,-0.000434572558920119
-0.113432872515886,-0.00210461867140469
0.12590512687556,0.0033591167490447
-0.127270433692548,-0.00288426061000855
0.0815484579877767,0.00110285078184934
0.0766961052558334,0.000994114595112799
-0.119861552746474,-0.00238063401576386
0.110317639738945,0.0024841238365027
-0.100394827460397,-0.00140354894438343
-0.0576912084419928,-0.000214647146650478
0.0933964938594508,0.00154481266156302
-0.112459245435754,-0.00199251014397553
0.0908704594927395,0.00144842699485205
-0.0625371442507965,-0.000283941043717778
-0.0860143162716914,-0.000879730743079671
0.0918419416741142,0.00149363645674984
-0.0986447964301349,-0.00133181569602771
0.0617616987844187,0.000560534307395447
0.0524591155996848,0.000385641935856937
-0.0916476383327869,-0.00104004615424557
0.0823250096701039,0.00112785930781318
-0.0798013957696454,-0.000673514277766264
-0.0358028022728522,-4.56109655268587e-05
0.0658332127113142,0.000659492178033088
-0.0865969441132117,-0.000890832918362685
0.0668027791371496,0.000675101785184052
-0.0516841163115285,-0.000166185925130039
3.2895510369495,7.96433992625985
-1.3720426094628,-0.393940208096669
-0.734823600921224,-0.0751057165704416
0.601958364183453,0.0563567737410998
-1.33954390790053,-0.291519140625549
1.14060774734955,0.168527385236746
-0.96361823714591,-0.114880997438153
-0.775743543092266,-0.0811552327018066
1.09295985977603,0.151386224311478
-1.22224953516493,-0.187891879164568
0.872490314953625,0.0996958054678676
0.128440885435536,0.00353852156861845
-0.934776462405079,-0.109002982135152
1.05811315100238,0.140393681816151
-0.936574976338035,-0.109416697410894
0.354809199913988,0.0250068420847804
0.617336591156985,0.0581189880029066
-0.922270504471762,-0.106998741908901
0.863185458436546,0.0980696249896628
-0.530404184743936,-0.0450428350262115
-0.354809199913988,-0.0241585103128767
0.712947831743255,0.0735761618041365
-0.789938175898223,-0.0830906428908409
0.563436358933919,0.0519931176372182
-0.0340603533852209,-4.05408587772859e-05
-0.537991688685238,-0.046219378691067
0.663417954336716,0.065334821059784
-0.575268094295752,-0.0515003173835082
0.25684511612305,0.0148562108430447
0.35110258918116,0.0246330333389219
-0.551457703527408,-0.0480487727086174
0.521516596533393,0.0461071227647021
-0.340216418629646,-0.0226214709170317
-0.204184676307124,-0.00889531593353632
0.416933386492859,0.0326352678904684
-0.476588801195718,-0.0382758583246975
0.35831436865789,0.0251994534671546
-0.106619688352484,-0.00171064913461428
-0.313681404032236,-0.0199187105343643
0.393408552677859,0.0296833304802357
-0.356870533143226,-0.0243225808079459
0.186632154010904,0.00808824246555325
0.209126264419588,0.0101150078411586
-0.330800663306437,-0.0214680908959901
0.319988261764585,0.0213910422011348
-0.230335659329477,-0.0112247852340814
-0.129806635010929,-0.00307892026268361
0.251249785104779,0.0142941667837163
-2.99978982356465,-6.99958097911276
1.37851860855576,0.379125363695999
0.684543861580115,0.069136144667964
-0.626257167815602,-0.0588233069845069
1.32590638956459,0.283800403487712
-1.16925658283128,-0.166950739892309
0.93417762934878,0.111485769045249
0.746788818822634,0.0791128103845334
-1.1125063672679,-0.149382763008173
1.18238913693542,0.184254407593166
-2.77734427687092,-5.66208051501236
1.35391889702794,0.322282664862649
1.07313373822667,0.144864852905939
-1.12772397066905,-0.153784459160442
1.35488721737232,0.324863181264307
-1.14395146247701,-0.158867933478764
0.555291218520657,0.0508646170015352
1.08665281584569,0.149286203740398
-1.24670734572119,-0.201070121728575
1.19770857424941,0.190921768566115
-0.668489913036472,-0.0645184473068035
-2.62274312307347,-5.02612441637989
1.38859606177694,0.429208733914763
-0.703995238135567,-0.0699150956550551
0.403463219139844,0.0308633708549478
1.27891700625097,0.237324138158806
-1.26458302475524,-0.211238545193655
1.20607519367154,0.194565283526789
-0.255645445466305,-0.0134632108322857
-0.903486310944095,-0.102406663191912
1.20367612943474,0.19333159621921
-1.13949600537368,-0.157606191676841
0.682588588751798,0.0688550945219636
0.589711593013522,0.0550233072783213
-1.03502739564391,-0.130784834440453
1.0652520879553,0.142356067690481
-0.776004982470944,-0.0811566139677254
-0.202999441259048,-0.00881509563529768
0.796563881150332,0.0868075874571825
-0.955951231773086,-0.113786712250465
0.782821143254176,0.0849722075624472
-0.300295006215905,-0.0184404514362778
-0.560264390800345,-0.0490456568742867
0.792319421643281,0.0862760209483035
-0.757572308615717,-0.0783812576947628
0.431116538726028,0.034445209762092
0.316324681989534,0.021074482139322
-0.63664895231585,-0.0604569634880843
0.67139590649491,0.0669771338319507
-0.501009640595391,-0.0410664026442363
-0.100200364481785,-0.00139064761957003
0.460609046469018,0.0385428736982826
-0.587640759409421,-0.0533693497010458
0.482884252693268,0.0413348266187482
-0.228547828282406,-0.0110722484335106
-0.325287705926159,-0.0210896020590798
0.470096078292279,0.0397392600934397
-0.469447899118311,-0.0375398285344012
0.286357398858862,0.0178338162165826
0.18761667746688,0.00813171884284384
-0.382977049275575,-0.0273860098575884
0.409768097206322,0.0315659350831866
-0.317341915135928,-0.0203590236269575
0.0697118589104452,0.000765584149126921
2.98282203163087,5.62399599537055
-1.3636598595475,-0.347971671474604
-0.544263542257725,-0.0468179668251692
-2.49976321123766,-4.41588983549705
0.703747361941765,0.0720980934415074
-2.39553987657479,-3.88686262332664
1.09260832785003,0.15120972835665
1.19572884044528,0.190346913826311
-2.40589802453988,-3.94581971546283
1.38002130591156,0.384940397244677
0.582818576669589,0.054220178450006
-0.596170446886565,-0.0547773684027934
1.32683900358349,0.284248179987687
-1.19414842112967,-0.17630238311839
0.985079336741559,0.120891843055048
0.706476384546683,0.0723739664203474
-1.11502471656455,-0.15000205384048
2.60506651345966,3.84582149615763
-1.35877326218023,-0.334995957002212
-2.24244759729577,-3.29492714719184
1.3617013179041,0.336994874026127
-1.2944125322485,-0.232875281309941
1.09860284692854,0.153118622955352
0.730016396700482,0.076369682518781
-1.21736376459443,-0.184973487519731
1.27629129401034,0.236161670850004
-1.07761821888336,-0.140768780747164
0.203592023032779,0.00953764075383224
1.00636170993005,0.126320787751482
-1.1988986711921,-0.177777708986578
1.07796407708759,0.146462784567697
-0.524400512708041,-0.0443763813226487
-0.665831036430603,-0.0643082154987453
2.48677262722702,3.45008470467843
-1.36072400282346,-0.340709426771019
0.278705474776636,0.0171062899588745
0.562529505109264,0.0518676516197246
-1.3093128281507,-0.247791782714851
1.20567486764162,0.194236382027493
-1.0399989056118,-0.132037475450236
-0.490726043588682,-0.0399706368016651
-2.16165810969324,-3.04694645565294
2.33527346721122,2.99258313512698
-0.659565034392631,-0.0631854070849523
-2.79613692874499,-5.79060303662508
1.38555803808005,0.412102820985784
-0.419678702829165,-0.0322480187192596
-0.235504664316364,-0.0115432648668597
1.30522033743751,0.26173911533836
-1.26114701104264,-0.209791755152165
2.22142952028359,2.56099172101713
-1.11718894381311,-0.150686106652306
-1.12371324173827,-0.152728940094162
1.23833347783678,0.212281145242824
-1.32265128709345,-0.261918945301493
0.949250454511378,0.114462966373753
0.345140933561895,0.0239243263909513
-1.17463957696011,-0.169191537293286
-1.94740739015574,-2.21503159615737
0.452234632290517,0.0374225724787366
0.540677020644627,0.0489405457362397
2.18632314189112,2.42759211307301
-1.22102535911763,-0.187001234439407
0.272073612344377,0.0164295372562435
0.366579308900642,0.0264964323098586
-1.05372070493079,-0.134084281169712
0.922270504471762,0.109502939224809
-0.740411142823955,-0.0756277337958768
-0.298878429715961,-0.0182904897063335
0.716444846670712,0.0740165578007181
-0.903195339735661,-0.102324109633524
0.688707535631942,0.0696477382004969
-0.262047987004149,-0.0141391403716857
2.13256719254808,2.26936388191228
1.98900984978742,1.984125051693
-1.30567397934365,-0.243525381639982
0.300295006215905,0.0191988272923789
1.92348520188932,1.85027889881473
-1.29173409024992,-0.230925596094411
0.490071413872503,0.0422816396212797
-0.805096173595821,-0.0857956236681029
-0.754225197102571,-0.0779325483910185
1.95913919396647,1.91313907347428
-1.30612789010498,-0.244401651376848
0.251649188773771,0.0143557773802688
0.346784294381317,0.0241205241505109
-1.17271317750652,-0.168321232707965
1.03073935432956,0.132635746170188
-0.875892673451467,-0.0971516810946602
-0.334481551324392,-0.021820246717553
1.95128820704816,1.89237928194486
-1.31434473298041,-0.253758493809951
0.61850753309996,0.0584771534178749
1.84264977100991,1.69594244346657
-1.32730574366575,-0.27250660071691
0.97041236435486,0.118421371158494
1.74329923718363,1.51043131096947
-1.25135047288537,-0.203478575313244
0.880159934536455,0.101020957742234
-1.07796407708759,-0.140813198244983
-0.272876831628267,-0.0153689900343482
0.629084543389442,0.0601832350110251
-1.04566454042767,-0.132699847217557
0.825871689783457,0.0919920691025825
-0.506281276790253,-0.0418669895043399
-0.5177518506764,-0.0434851838631304
0.780720001380613,0.084580979551594
-0.842034881149678,-0.0913599758330794
0.528400846464831,0.0470761581866671
-1.75041740903693,-1.76059711379838
0.703499528980495,0.0720502031913143
0.846179312216128,0.0955258653827646
1.84054050550897,1.69426297170738
-0.387561710273833,-0.0280067458496482
-0.540900974128609,-0.0464870253087597
-1.74773770984557,-1.75888353037598
0.906983952088969,0.105990809120525
0.239485100970255,0.0131775725776154
